date,product_id,product_name,price,units_sold,total_amount
2024-03-01,HO4675,Gloves,21.76,28,609.2800000000001
2024-01-30,HO5699,Track Pants,120.68,44,5309.92
2024-01-29,EL9057,Tea Set,93.08,8,744.64
2023-08-18,BE6854,Hoodie,47.38,22,1042.36
2023-05-02,CL1710,Suitcase,306.21,12,3674.52
2024-03-14,SP3971,Deodorant,342.92,10,3429.2000000000003
2024-11-14,EL5702,Baking Tray,180.71,7,1264.97
2023-10-05,TO5348,Skateboard,407.25,46,18733.5
2023-03-20,BE3401,Earbuds,166.93,25,4173.25
2024-04-02,EL2102,Duvet,65.45,28,1832.6
2023-10-13,HO6292,Smartwatch,497.44,12,5969.28
2024-01-30,CL9097,Punching Bag,217.68,45,9795.6
2024-02-28,SP3264,Foundation,403.05,42,16928.100000000002
2023-09-09,TO9144,Tea Set,273.99,32,8767.68
2024-06-29,SP7301,Volleyball,50.97,46,2344.62
2024-03-07,SP4593,Graphic Card,354.52,16,5672.32
2024-01-06,BE1281,Gaming Console,187.58,31,5814.9800000000005
2023-05-17,BE6723,Sunscreen,186.82,50,9341.0
2023-05-23,CL3361,Mixer Grinder,419.27,36,15093.72
2024-03-07,HO4679,Gloves,37.37,9,336.33
2023-05-01,EL7184,Ergonomic Chair,369.21,45,16614.45
2024-03-10,CL2736,Ergonomic Chair,334.75,5,1673.75
2024-05-03,SP1494,Measuring Cups,81.97,10,819.7
2023-03-22,HO1204,Necklace,288.9,27,7800.299999999999
2023-06-03,HO3295,Power Bank,376.57,45,16945.65
2023-11-03,TO6526,Mixer Grinder,227.55,42,9557.1
2024-12-12,BE2822,Measuring Cups,86.38,42,3627.96
2023-02-02,SP9245,Diary,88.57,26,2302.82
2024-03-09,EL5227,Moisturizer,460.38,33,15192.54
2023-11-10,EL7941,Baking Tray,466.41,18,8395.380000000001
2023-04-05,SP3050,Smartwatch,374.14,26,9727.64
2024-09-25,BE7427,Punching Bag,100.01,48,4800.4800000000005
2024-07-26,SP8674,Treadmill,243.93,42,10245.06
2024-10-19,TO3700,Alarm Clock,36.79,24,882.96
2024-10-24,TO5422,Hoodie,63.12,5,315.6
2024-01-07,SP1459,Duffel Bag,127.37,11,1401.0700000000002
2024-07-08,BE4471,Slippers,302.58,49,14826.42
2023-11-13,HO4305,Tablet,322.81,3,968.43
2023-09-04,CL1735,Punching Bag,286.23,31,8873.130000000001
2023-02-16,BE2527,Router,472.32,1,472.32
2024-01-01,CL9195,Table Runner,105.49,49,5169.009999999999
2024-02-05,EL3122,Dart Board,354.3,7,2480.1
2023-12-06,TO2654,Deodorant,256.07,50,12803.5
2023-06-03,BE7260,Resistance Bands,243.71,3,731.13
2023-10-25,HO8587,Diary,48.59,41,1992.19
2023-04-06,EL4533,Refrigerator,405.66,42,17037.72
2023-05-25,EL9218,Power Bank,262.99,47,12360.53
2024-09-15,EL6593,Mirror,229.27,9,2063.4300000000003
2023-12-14,CL8059,Mascara,29.61,46,1362.06
2024-11-30,TO4421,Moisturizer,498.53,39,19442.67
2023-03-18,HO9151,Speaker,57.73,1,57.73
2023-05-27,CL2428,Alarm Clock,254.47,30,7634.1
2023-11-18,HO3645,Electric Shaver,43.4,37,1605.8
2024-01-08,CL2165,Standing Desk,97.8,50,4890.0
2024-04-16,CL5194,Duffel Bag,383.94,29,11134.26
2024-10-27,HO8999,Earrings,29.4,19,558.6
2024-02-15,TO3113,Hair Dryer,226.01,33,7458.33
2024-10-01,CL2367,Track Pants,344.28,33,11361.24
2024-04-05,CL1934,Mirror,373.11,16,5969.76
2024-12-17,SP3532,Gloves,428.0,19,8132.0
2024-01-20,HO7541,Power Bank,428.38,15,6425.7
2024-02-02,TO6716,Tea Set,238.28,42,10007.76
2024-07-01,TO2406,Tie,98.33,7,688.31
2024-02-11,TO7578,Carrom Board,171.07,21,3592.47
2023-12-17,SP4483,Deodorant,354.12,31,10977.72
2023-04-28,CL1627,Ergonomic Chair,277.09,31,8589.789999999999
2023-05-30,EL6245,Juicer,288.42,39,11248.38
2024-01-25,BE8046,Router,489.49,14,6852.860000000001
2023-02-25,HO7929,Marker Set,142.23,41,5831.429999999999
2023-06-30,BE2134,Hair Oil,144.21,6,865.26
2023-11-02,EL7876,Induction Cooktop,267.14,43,11487.02
2023-09-23,HO2514,Hoverboard,448.53,28,12558.84
2023-12-17,CL4253,Duffel Bag,181.15,27,4891.05
2024-05-08,TO3632,Standing Desk,483.14,28,13527.92
2023-12-30,EL7375,Table Runner,413.28,36,14878.079999999998
2024-09-03,HO3369,Sunscreen,168.63,47,7925.61
2023-11-21,BE8514,File Cabinet,467.57,32,14962.24
2023-11-21,BE5305,Slippers,265.14,1,265.14
2024-04-06,HO2596,Earbuds,27.88,48,1338.24
2023-07-12,TO3721,Track Pants,304.46,14,4262.44
2023-12-23,HO1235,Volleyball,191.43,24,4594.32
2023-01-17,CL9226,Duvet,411.34,8,3290.72
2024-12-17,TO7783,Earbuds,211.09,23,4855.07
2024-07-09,TO6502,Mascara,65.56,12,786.72
2024-04-14,TO3898,Track Pants,280.85,11,3089.3500000000004
2024-07-09,TO5669,Hoodie,424.09,45,19084.05
2024-11-27,TO2625,Gaming Console,497.73,7,3484.11
2023-04-02,EL7738,Electric Shaver,60.8,48,2918.4
2024-09-30,SP8276,Washing Machine,256.65,3,769.9499999999999
2024-11-14,CL4471,File Cabinet,119.21,30,3576.3
2024-07-18,TO4204,Refrigerator,429.61,8,3436.88
2023-12-26,TO7484,Measuring Cups,13.73,24,329.52
2023-08-18,SP5384,Duvet,441.01,17,7497.17
2023-11-11,TO1068,Foundation,451.09,27,12179.429999999998
2023-02-03,BE3512,Induction Cooktop,397.35,34,13509.9
2024-09-06,CL3792,Alarm Clock,479.99,28,13439.72
2023-09-05,SP4156,Alarm Clock,311.97,26,8111.220000000001
2023-02-22,SP3111,Resistance Bands,470.3,25,11757.5
2023-06-27,TO9475,Power Bank,87.64,15,1314.6
2023-04-12,EL9261,Deodorant,68.0,37,2516.0
2024-02-06,EL3605,Router,474.86,14,6648.04
2023-04-06,BE8166,Refrigerator,15.65,50,782.5
2024-08-30,HO9907,Chess Set,461.09,6,2766.54
2024-08-08,TO3138,Necklace,491.87,41,20166.67
2024-10-08,CL4927,Speaker,329.74,15,4946.1
2023-11-01,HO5018,Duffel Bag,365.89,25,9147.25
2023-09-24,EL5505,Power Bank,50.65,10,506.5
2024-10-04,BE2694,Chess Set,64.36,39,2510.04
2023-05-06,BE5627,Treadmill,138.38,12,1660.56
2023-04-06,BE6921,Sunscreen,457.23,14,6401.22
2024-02-05,BE1359,Measuring Cups,212.74,32,6807.68
2024-10-02,BE7879,Hoodie,193.87,21,4071.27
2024-10-10,TO3945,Punching Bag,156.39,12,1876.68
2024-11-06,SP1515,Suitcase,67.43,22,1483.46
2023-12-22,TO9953,Graphic Card,12.46,34,423.64
2023-09-18,BE1484,Deodorant,272.62,34,9269.08
2024-06-08,HO6978,Mirror,66.25,14,927.5
2023-01-31,CL4600,Baking Tray,50.89,45,2290.05
2023-05-10,CL8890,Mirror,107.63,6,645.78
2023-12-23,EL5822,Induction Cooktop,238.85,32,7643.2
2024-03-22,SP4163,Duffel Bag,132.55,13,1723.15
2024-12-04,EL7436,Mirror,60.42,50,3021.0
2024-08-24,CL4372,Punching Bag,477.34,32,15274.88
2024-03-19,TO5451,Sunscreen,409.79,40,16391.600000000002
2023-04-21,SP8033,Speaker,107.86,23,2480.78
2024-01-18,EL8363,Speaker,91.95,3,275.85
2024-06-07,CL7714,Badminton Racket,153.8,42,6459.6
2024-06-27,CL1490,Power Bank,66.18,21,1389.7800000000002
2024-03-15,HO5019,Moisturizer,45.59,43,1960.37
2024-01-16,CL6151,Moisturizer,69.93,21,1468.5300000000002
2024-12-05,BE4502,Gaming Console,238.03,21,4998.63
2023-08-27,SP7317,Mattress,148.97,14,2085.58
2024-06-23,HO5555,Hoverboard,360.97,43,15521.71
2023-03-18,SP8130,Standing Desk,165.71,21,3479.9100000000003
2023-07-22,HO9092,Speaker,254.34,18,4578.12
2024-03-07,BE8418,Diary,93.86,21,1971.06
2024-08-28,TO1348,Baking Tray,149.67,42,6286.139999999999
2024-08-12,BE5659,Alarm Clock,74.22,26,1929.72
2023-02-07,SP1640,Moisturizer,175.32,2,350.64
2023-03-13,TO7800,Router,364.39,18,6559.02
2023-11-21,CL2306,Alarm Clock,282.66,21,5935.860000000001
2024-05-20,SP7444,Smartwatch,156.24,30,4687.200000000001
2024-05-20,EL7126,Router,469.47,7,3286.29
2023-01-30,HO1170,Dart Board,77.98,21,1637.5800000000002
2024-12-05,EL4708,Router,93.39,13,1214.07
2024-01-13,SP1860,Smartwatch,137.25,3,411.75
2023-04-24,BE2229,Air Conditioner,139.23,45,6265.349999999999
2024-09-19,TO3790,Marker Set,463.18,38,17600.84
2024-04-16,BE6231,Mixer Grinder,432.33,49,21184.17
2024-08-21,TO3004,Earrings,265.66,16,4250.56
2024-08-14,TO5596,Hair Dryer,167.74,47,7883.780000000001
2024-05-09,HO5322,Hoverboard,385.44,46,17730.24
2023-03-26,CL4971,Hoverboard,333.15,48,15991.2
2023-07-30,EL2231,Suitcase,486.16,4,1944.64
2023-08-06,BE8670,Mirror,411.07,13,5343.91
2024-05-14,BE4418,Tie,408.86,49,20034.14
2024-06-24,SP6108,Hoodie,357.17,42,15001.14
2023-06-07,SP3130,Mascara,117.2,24,2812.8
2024-01-30,TO9412,Hair Dryer,109.48,26,2846.48
2023-07-12,BE7931,Suitcase,90.46,20,1809.2
2024-08-14,EL3413,Track Pants,235.87,7,1651.09
2023-04-23,HO8550,Dart Board,101.64,2,203.28
2024-05-02,EL8416,Hoodie,182.46,8,1459.68
2024-07-17,BE8069,Track Pants,113.91,26,2961.66
2024-05-29,TO6467,Measuring Cups,36.05,18,648.9
2024-01-14,BE7267,Moisturizer,368.68,28,10323.04
2023-07-18,CL7597,Mirror,96.56,18,1738.08
2024-06-26,SP9497,Chess Set,222.45,44,9787.8
2023-02-21,EL2819,Necklace,117.59,4,470.36
2023-02-06,SP4911,Gaming Console,42.27,7,295.89000000000004
2023-10-10,HO7628,Refrigerator,202.03,7,1414.21
2023-08-14,EL9112,Badminton Racket,110.8,14,1551.2
2023-12-22,EL5718,Measuring Cups,369.6,7,2587.2000000000003
2023-07-09,SP8811,Ergonomic Chair,372.15,45,16746.75
2023-09-02,HO2137,Mirror,91.66,22,2016.52
2024-04-11,HO8775,Air Conditioner,219.68,2,439.36
2023-07-01,CL3797,Mattress,342.81,1,342.81
2024-08-31,CL1016,Fountain Pen,249.27,16,3988.32
2024-04-28,BE1284,Tablet,287.96,19,5471.24
2023-08-22,SP3741,Carrom Board,379.95,50,18997.5
2023-04-07,BE6499,Duvet,231.78,48,11125.44
2023-12-26,SP8970,Mixer Grinder,134.23,30,4026.9
2023-01-14,CL6467,Ergonomic Chair,446.77,50,22338.5
2024-11-10,SP2847,Earbuds,142.27,34,4837.18
2024-10-17,BE7722,Mixer Grinder,429.57,43,18471.51
2023-05-26,CL1506,Sunscreen,129.74,48,6227.52
2024-12-13,TO4380,Boots,374.74,13,4871.62
2024-01-22,EL5487,File Cabinet,439.8,44,19351.2
2024-07-11,TO3866,Alarm Clock,140.0,44,6160.0
2023-12-24,CL7836,Power Bank,473.18,18,8517.24
2023-11-13,HO9520,Duvet,353.9,40,14156.0
2023-05-06,TO6685,Slippers,151.32,1,151.32
2024-05-25,EL8640,Alarm Clock,343.65,34,11684.1
2023-10-24,SP3664,Electric Shaver,158.79,19,3017.01
2023-03-08,CL8436,Tea Set,30.07,19,571.33
2024-08-30,BE9001,Hair Dryer,159.85,28,4475.8
2023-12-27,EL1817,Gaming Console,133.2,23,3063.6
2023-10-18,SP3540,Tablet,477.31,46,21956.26
2023-10-05,HO8078,Graphic Card,296.76,6,1780.56
2023-10-25,HO8752,Duffel Bag,467.14,16,7474.24
2024-11-25,EL7923,Sunscreen,205.57,7,1438.99
2023-09-25,CL6091,Table Runner,94.92,28,2657.76
2024-11-26,CL3280,Standing Desk,344.83,13,4482.79
2023-09-14,HO4268,Slippers,157.52,6,945.12
2023-11-01,SP9942,Badminton Racket,99.85,28,2795.8
2023-04-09,HO8240,Duvet,350.13,33,11554.29
2024-12-02,EL8673,Punching Bag,183.55,30,5506.5
2024-03-06,TO1453,Gloves,457.15,2,914.3
2024-03-07,BE5954,Power Bank,395.45,38,15027.1
2024-06-08,CL9900,Power Bank,450.96,19,8568.24
2023-02-24,TO7601,Volleyball,338.34,30,10150.2
2024-06-14,TO2387,Skateboard,36.8,42,1545.6
2023-04-20,CL2595,Hoodie,412.75,37,15271.75
2024-05-08,EL1997,Mattress,69.51,38,2641.38
2024-11-21,SP4359,Necklace,262.97,36,9466.920000000002
2024-05-22,HO3535,Dart Board,157.44,20,3148.8
2023-01-07,TO4288,Moisturizer,66.21,1,66.21
2023-06-06,SP9516,Smartwatch,57.46,14,804.44
2023-04-17,TO9287,Skateboard,227.47,4,909.88
2023-05-05,CL8925,Ergonomic Chair,491.52,16,7864.32
2024-07-13,CL8194,Washing Machine,431.06,40,17242.4
2023-05-07,TO1354,Duvet,100.56,48,4826.88
2024-11-04,HO9380,Router,373.42,35,13069.7
2023-07-25,TO5751,Tea Set,151.83,7,1062.8100000000002
2024-08-25,TO5508,Speaker,201.68,45,9075.6
2023-04-20,TO7960,Necklace,82.6,19,1569.4
2024-04-13,BE7380,Badminton Racket,15.4,20,308.0
2023-02-04,EL8282,Baking Tray,30.89,23,710.47
2023-05-23,TO5536,Tie,14.47,11,159.17000000000002
2024-01-02,SP4453,Duffel Bag,180.93,46,8322.78
2024-06-21,TO2028,Refrigerator,95.5,10,955.0
2023-12-27,EL6558,Speaker,235.15,9,2116.35
2023-10-13,EL7454,Volleyball,43.42,42,1823.64
2024-05-10,TO3955,Gaming Console,292.26,33,9644.58
2024-11-05,SP3120,File Cabinet,351.91,38,13372.580000000002
2024-08-17,CL7615,Foundation,43.11,2,86.22
2023-06-12,HO2740,Speaker,254.72,44,11207.68
2024-05-02,CL4876,Alarm Clock,61.66,12,739.92
2024-01-29,TO2014,Juicer,309.83,8,2478.64
2023-02-08,EL8234,Marker Set,384.04,39,14977.56
2024-10-08,BE6261,Speaker,62.75,29,1819.75
2024-01-22,HO4272,Air Conditioner,105.9,32,3388.8
2024-03-24,EL4694,Washing Machine,108.58,11,1194.38
2024-03-20,SP2409,Duffel Bag,295.23,41,12104.43
2024-11-15,BE1544,Mattress,406.9,1,406.9
2024-01-04,TO9955,Grill Pan,433.6,22,9539.2
2023-07-09,EL9129,Chess Set,103.17,14,1444.38
2024-08-07,TO6768,Fountain Pen,184.68,36,6648.4800000000005
2023-05-22,BE8004,Smartwatch,316.48,5,1582.4
2024-08-05,BE9474,Duvet,156.13,8,1249.04
2024-05-25,HO9856,Hair Dryer,172.15,15,2582.25
2023-10-24,CL6863,Chess Set,43.3,11,476.3
2023-10-22,BE4955,Mascara,428.07,40,17122.8
2024-05-27,CL1928,Boots,277.51,8,2220.08
2024-08-19,TO1491,Dart Board,25.81,27,696.87
2023-09-25,HO1973,Grill Pan,78.25,36,2817.0
2023-12-04,EL4860,Gloves,251.84,37,9318.08
2024-09-16,EL6666,Juicer,490.72,27,13249.44
2024-09-04,EL2320,Refrigerator,444.88,31,13791.28
2023-05-13,CL2704,Slippers,27.44,33,905.52
2023-08-19,EL8069,Foundation,244.02,15,3660.3
2023-01-22,BE4214,Air Conditioner,271.75,25,6793.75
2024-11-29,EL8899,Track Pants,35.55,50,1777.4999999999998
2024-01-22,EL8040,Tie,353.66,36,12731.76
2023-05-22,BE2933,Graphic Card,449.6,24,10790.4
2023-12-27,HO8152,Dart Board,459.85,16,7357.6
2023-08-26,BE1164,Skateboard,121.29,48,5821.92
2024-07-03,SP1244,File Cabinet,437.9,16,7006.4
2023-02-28,BE3076,Mirror,224.89,19,4272.91
2023-02-14,CL5001,Duvet,499.06,9,4491.54
2024-09-12,TO3005,Measuring Cups,331.73,5,1658.65
2023-09-14,SP9108,Skateboard,355.58,23,8178.339999999999
2023-08-14,TO7011,Marker Set,392.3,19,7453.7
2024-10-31,HO5383,Moisturizer,166.24,35,5818.400000000001
2024-05-30,BE6679,Alarm Clock,451.21,46,20755.66
2024-09-28,TO2285,Foundation,109.74,9,987.66
2024-06-17,HO4453,Slippers,70.15,47,3297.05
2023-05-26,BE8213,Smartwatch,328.45,30,9853.5
2023-04-27,BE1553,Track Pants,142.45,38,5413.099999999999
2024-01-29,CL1978,Measuring Cups,146.76,40,5870.4
2024-01-29,TO7268,Chess Set,198.48,3,595.4399999999999
2023-08-18,HO4021,Carrom Board,333.36,35,11667.6
2023-02-23,EL1512,Table Runner,275.36,23,6333.280000000001
2023-01-27,SP5301,Tablet,407.02,38,15466.759999999998
2023-08-10,BE8111,Suitcase,434.21,47,20407.87
2023-02-28,BE7358,Washing Machine,476.71,44,20975.24
2023-10-22,SP7944,Track Pants,290.58,37,10751.46
2024-06-15,CL7247,Earbuds,238.99,16,3823.84
2023-05-16,BE5495,Chess Set,51.91,16,830.56
2024-07-09,CL7465,Refrigerator,28.92,18,520.5600000000001
2024-01-06,CL1202,Refrigerator,70.91,37,2623.67
2024-11-07,CL3929,Electric Shaver,227.47,2,454.94
2024-03-26,BE1606,Router,483.28,31,14981.679999999998
2024-10-15,SP7694,Diary,38.71,6,232.26
2023-10-11,SP6145,Mascara,477.11,29,13836.19
2023-07-04,CL5252,Induction Cooktop,435.84,9,3922.56
2023-08-21,EL3406,Foundation,436.91,42,18350.22
2023-02-20,HO1630,Tablet,100.29,33,3309.57
2024-03-26,SP1687,Juicer,281.17,15,4217.55
2023-03-04,EL5217,Resistance Bands,17.9,23,411.7
2024-07-07,EL4845,Duffel Bag,181.37,5,906.85
2024-06-03,TO9372,Hair Oil,47.95,14,671.3000000000001
2023-11-30,SP7815,Duvet,44.98,28,1259.4399999999998
2023-10-17,HO6350,Boots,307.41,24,7377.84
2023-12-10,TO8711,Graphic Card,471.81,19,8964.39
2024-09-28,BE7034,Hair Dryer,31.86,10,318.6
2024-08-28,BE4464,Hair Dryer,405.94,33,13396.02
2024-06-04,SP4520,Suitcase,195.63,38,7433.94
2023-02-03,EL7243,Induction Cooktop,383.68,42,16114.56
2023-03-22,BE9249,Hoodie,498.93,41,20456.13
2024-07-15,EL9830,Ergonomic Chair,369.19,34,12552.46
2023-02-22,SP9592,Tie,264.96,21,5564.16
2023-10-03,HO5801,Measuring Cups,456.42,22,10041.24
2023-09-06,CL8468,File Cabinet,164.26,8,1314.08
2024-12-10,HO7716,Chess Set,187.32,23,4308.36
2024-07-27,SP6935,Dart Board,330.13,39,12875.07
2023-08-24,TO4764,Hoodie,288.98,9,2600.82
2024-07-04,HO3263,Foundation,306.72,19,5827.68
2023-12-16,CL2335,Hair Oil,210.17,33,6935.61
2023-06-01,SP4245,Tie,450.94,30,13528.2
2023-01-16,HO7858,Duvet,139.05,36,5005.8
2024-12-29,TO3070,Duffel Bag,436.03,28,12208.84
2023-01-25,EL2196,Marker Set,74.87,34,2545.58
2024-02-02,TO3088,Mixer Grinder,207.14,36,7457.039999999999
2023-09-05,EL2950,Chess Set,175.04,22,3850.88
2024-08-28,SP2765,Table Runner,497.13,3,1491.39
2023-03-17,EL8354,Tie,456.23,41,18705.43
2024-04-05,EL5739,Badminton Racket,381.25,45,17156.25
2023-05-18,EL9345,Carrom Board,51.06,1,51.06
2024-08-30,SP8430,Air Conditioner,195.89,29,5680.81
2023-06-30,SP5576,Table Runner,472.94,7,3310.58
2023-08-26,CL6588,Duffel Bag,33.66,34,1144.4399999999998
2024-06-21,SP7990,Electric Shaver,149.78,25,3744.5
2023-11-23,HO1687,Air Conditioner,408.85,48,19624.800000000003
2023-08-04,TO5558,Power Bank,291.82,40,11672.8
2023-11-18,BE5666,Mixer Grinder,91.14,19,1731.66
2023-10-08,TO4664,Chess Set,443.82,19,8432.58
2023-09-23,SP4795,Mixer Grinder,336.55,10,3365.5
2023-04-09,HO9334,Electric Shaver,379.88,2,759.76
2024-09-04,BE9813,Earrings,401.51,1,401.51
2024-05-15,BE4328,Marker Set,148.1,37,5479.7
2024-03-12,EL9534,Router,71.83,30,2154.9
2023-10-30,BE8281,Tie,445.55,32,14257.6
2023-09-27,BE5562,Skateboard,368.5,8,2948.0
2023-12-29,BE2218,Hoverboard,170.29,33,5619.57
2023-12-10,CL9402,Punching Bag,339.32,5,1696.6
2024-12-24,EL1628,Necklace,222.36,46,10228.56
2024-06-17,CL1583,Hair Dryer,475.1,41,19479.1
2023-01-09,HO7163,Deodorant,437.34,15,6560.099999999999
2024-11-20,HO8702,Mirror,84.2,12,1010.4
2024-05-23,CL4253,Baking Tray,321.04,6,1926.24
2024-06-12,EL1052,Sunscreen,222.82,32,7130.24
2024-07-25,SP3918,Alarm Clock,29.02,45,1305.9
2023-09-27,SP4845,Treadmill,322.48,31,9996.88
2024-06-27,EL5916,Hoverboard,421.94,19,8016.86
2024-11-15,TO7425,Duffel Bag,302.94,35,10602.9
2024-05-07,CL4586,File Cabinet,65.06,49,3187.94
2023-10-22,TO6331,Earbuds,131.22,28,3674.16
2023-04-29,HO6224,Tea Set,333.7,23,7675.099999999999
2024-12-14,TO8925,Mattress,421.66,32,13493.12
2024-09-07,TO1474,Standing Desk,152.56,33,5034.4800000000005
2023-08-09,TO6295,Power Bank,138.19,21,2901.99
2024-02-26,TO7966,Hair Oil,205.35,4,821.4
2023-10-02,TO6567,Refrigerator,321.77,3,965.31
2023-11-12,TO4625,Moisturizer,290.53,11,3195.83
2024-07-02,HO6401,Mirror,73.32,35,2566.2
2023-01-21,EL7212,Speaker,54.22,46,2494.12
2023-12-08,CL2039,Graphic Card,330.92,34,11251.28
2023-08-04,CL4251,Induction Cooktop,492.76,35,17246.6
2024-02-10,EL5754,Induction Cooktop,402.63,24,9663.12
2023-12-06,TO5074,Hair Oil,470.61,3,1411.83
2023-01-21,SP9216,Skateboard,204.99,32,6559.68
2023-02-13,HO5939,Treadmill,21.88,41,897.0799999999999
2024-12-05,HO5463,Baking Tray,377.46,25,9436.5
2024-11-02,TO5423,Hair Dryer,432.37,5,2161.85
2023-03-17,SP1330,Mixer Grinder,17.22,35,602.6999999999999
2024-09-11,HO7408,Skateboard,105.2,39,4102.8
2023-11-16,CL9394,Power Bank,374.31,20,7486.2
2023-10-08,TO2633,File Cabinet,139.49,42,5858.58
2024-08-13,TO5771,Air Conditioner,220.47,15,3307.05
2024-02-21,SP8919,Mirror,149.37,45,6721.650000000001
2024-06-30,SP7265,Mascara,18.43,32,589.76
2024-02-08,CL2774,Diary,231.61,37,8569.57
2023-01-26,TO8325,Table Runner,191.21,37,7074.77
2023-04-22,EL6446,Gloves,80.45,41,3298.4500000000003
2023-03-27,BE3773,Hair Oil,111.76,32,3576.32
2024-08-30,HO3315,Duffel Bag,207.57,31,6434.67
2024-06-19,EL4808,Mascara,38.88,32,1244.16
2023-09-16,TO6535,Necklace,418.82,3,1256.46
2023-11-26,EL7660,Hair Oil,437.0,18,7866.0
2024-12-07,HO9007,Tie,277.34,21,5824.139999999999
2024-10-29,HO8559,Marker Set,357.35,33,11792.55
2024-07-22,EL2721,Alarm Clock,218.59,5,1092.95
2024-01-20,HO3655,Chess Set,264.77,8,2118.16
2023-06-20,HO2862,Ergonomic Chair,29.14,28,815.9200000000001
2024-05-22,HO8982,Volleyball,78.53,36,2827.08
2024-03-04,TO5861,Tablet,67.62,19,1284.7800000000002
2024-11-23,CL6281,Skateboard,311.4,24,7473.599999999999
2024-07-31,EL3318,Punching Bag,152.2,44,6696.799999999999
2023-07-29,SP9509,Deodorant,306.21,31,9492.51
2024-04-18,HO3217,Volleyball,90.48,46,4162.08
2024-04-30,BE7820,Standing Desk,97.82,31,3032.42
2023-03-10,BE4074,Fountain Pen,107.64,7,753.48
2024-07-04,TO2551,Boots,39.94,30,1198.1999999999998
2024-08-31,HO6741,Hair Oil,321.81,15,4827.15
2023-12-20,EL4156,Deodorant,144.54,28,4047.12
2024-08-21,EL7017,Foundation,316.01,26,8216.26
2023-09-18,SP4319,Hoodie,47.96,10,479.6
2023-04-16,EL5587,Tea Set,97.38,37,3603.06
2023-04-15,HO7274,Treadmill,171.78,50,8589.0
2024-08-29,SP8756,Refrigerator,112.56,1,112.56
2023-08-26,HO3400,Hoverboard,80.23,31,2487.13
2023-01-01,CL1855,Moisturizer,77.12,29,2236.48
2024-03-11,EL6359,Washing Machine,158.25,49,7754.25
2023-05-01,HO7442,Tablet,194.88,25,4872.0
2024-12-24,TO6107,Power Bank,420.94,21,8839.74
2024-06-27,BE4504,Induction Cooktop,478.13,41,19603.33
2023-10-12,EL8163,Carrom Board,284.64,32,9108.48
2024-12-12,CL8133,Speaker,329.53,12,3954.36
2023-01-26,CL6668,Diary,366.96,14,5137.44
2024-09-23,SP7266,Induction Cooktop,193.36,48,9281.28
2023-01-11,HO6914,Standing Desk,267.74,1,267.74
2024-08-23,CL2541,Track Pants,456.41,17,7758.97
2024-05-29,BE5473,Earbuds,26.43,18,475.74
2024-10-19,TO1719,Gloves,497.91,46,22903.86
2023-09-17,CL1498,Duffel Bag,432.96,31,13421.76
2024-09-14,EL9033,Gaming Console,95.15,48,4567.200000000001
2024-10-25,SP1625,Hair Oil,191.07,40,7642.799999999999
2024-12-31,HO3156,Smartwatch,50.58,8,404.64
2023-02-27,TO6148,Mattress,57.76,35,2021.6
2023-10-12,HO1273,Refrigerator,173.01,44,7612.44
2023-11-21,EL7000,Standing Desk,263.01,43,11309.43
2024-02-17,TO2064,Carrom Board,104.54,49,5122.46
2024-05-28,HO2375,Mixer Grinder,94.57,3,283.71
2023-10-10,SP9281,Electric Shaver,210.53,41,8631.73
2023-01-04,CL6745,Fountain Pen,67.68,30,2030.4
2024-08-04,EL8585,Marker Set,53.2,6,319.20000000000005
2023-07-06,EL4041,Baking Tray,165.58,41,6788.780000000001
2023-01-21,HO4563,Skateboard,322.59,30,9677.7
2023-03-25,EL6042,Smartwatch,420.28,42,17651.76
2023-07-15,EL6087,Chess Set,36.13,46,1661.98
2023-10-21,HO3300,Hoverboard,286.87,27,7745.49
2023-08-20,HO4264,Sunscreen,96.78,19,1838.82
2023-09-23,EL5334,Duffel Bag,55.28,23,1271.44
2024-08-15,CL9569,Earrings,230.34,41,9443.94
2024-12-04,HO7318,Volleyball,86.3,37,3193.1
2023-08-04,EL6683,Dart Board,326.54,44,14367.76
2023-10-23,HO9253,Carrom Board,280.29,48,13453.920000000002
2023-10-03,BE4452,Juicer,136.52,30,4095.6
2023-09-25,BE9471,Gaming Console,332.58,12,3990.96
2024-05-01,HO6291,Chess Set,192.42,25,4810.5
2024-11-05,SP6281,Slippers,353.63,41,14498.83
2024-01-03,BE7904,Resistance Bands,242.99,22,5345.780000000001
2024-10-25,BE6865,File Cabinet,160.08,30,4802.400000000001
2024-07-13,HO8192,Earrings,406.52,30,12195.6
2024-08-30,SP7542,Graphic Card,242.05,16,3872.8
2023-09-16,EL6535,Marker Set,246.45,26,6407.7
2023-11-04,BE9306,Tablet,62.85,28,1759.8
2023-10-03,SP1467,Badminton Racket,90.37,11,994.07
2023-11-04,SP4251,Gloves,476.23,37,17620.510000000002
2023-05-23,HO1881,Alarm Clock,485.46,20,9709.2
2023-05-25,CL7487,Tablet,91.02,1,91.02
2024-11-05,HO3819,Deodorant,157.63,6,945.78
2023-07-09,HO8152,Fountain Pen,54.18,16,866.88
2023-06-07,EL7131,Badminton Racket,12.42,11,136.62
2023-12-19,BE7456,Earbuds,352.4,31,10924.4
2024-11-15,TO4977,Baking Tray,383.9,7,2687.3
2024-02-01,HO3187,Necklace,205.94,21,4324.74
2023-10-17,EL7452,Air Conditioner,271.72,23,6249.56
